oa11cd,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00004558,3,1,6,2,3,7,3,2,0,2,3,2,5,1,3,4,4,3,4,1,1,5,9,12,13,14,7,9,2,10,8,8,5,9,3,3,5,6,9,4,4,5,4,4,3,3,13,2,7,8,4,7,7,4,3,6,2,7,1,7,2,6,2,3,1,0,2,4,4,4,3,1,7,3,2,4,0,0,0,2,2,0,0,2,2,1,0,0,0,0,1
E00004559,0,4,2,0,1,1,3,8,5,3,4,3,4,3,1,8,4,5,8,15,27,24,36,38,30,24,23,26,15,18,19,17,12,13,9,12,18,12,15,13,6,12,9,4,8,6,5,9,5,3,7,3,4,9,9,6,10,5,5,12,3,2,4,3,4,2,2,0,7,2,7,7,6,5,4,4,4,2,1,6,1,3,3,3,1,2,0,0,0,1,4
E00004560,0,4,2,1,3,0,3,2,2,4,3,2,2,2,1,3,7,0,1,8,1,6,5,6,6,5,3,4,2,3,4,3,6,5,3,6,5,6,5,6,0,0,6,5,2,3,3,6,2,4,5,6,4,2,6,2,9,2,8,5,1,5,1,1,0,2,3,2,1,3,2,4,0,2,2,3,0,1,8,1,4,0,2,0,0,0,2,3,0,0,1
E00004561,2,1,2,2,0,1,4,0,5,0,2,0,0,1,0,0,1,1,1,5,1,2,4,6,10,4,2,10,5,8,4,7,7,3,12,8,10,6,2,7,6,4,4,6,2,0,4,2,4,2,6,3,3,1,5,1,2,6,4,4,2,4,1,1,2,1,1,2,1,3,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,4,2,0,1,4
E00004522,2,0,2,2,7,9,13,0,9,4,3,5,5,6,2,12,5,11,6,7,1,4,2,4,5,8,8,9,4,7,18,11,15,14,10,13,7,14,11,20,15,5,10,5,9,4,5,9,8,9,4,7,9,6,3,7,4,2,4,3,6,7,3,4,3,6,4,3,6,3,2,1,7,2,2,2,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
E00004523,3,3,2,1,2,5,1,1,0,9,1,6,2,1,1,4,3,5,4,2,0,3,2,1,3,3,6,3,5,4,2,6,6,6,5,18,10,11,9,9,7,5,6,7,3,2,8,5,5,9,5,5,3,9,2,3,4,4,5,4,5,3,5,3,3,4,3,3,1,7,0,0,0,0,3,0,1,1,3,2,0,0,1,0,0,2,2,0,0,0,0
E00004526,0,2,2,0,4,4,6,6,5,8,4,2,3,2,4,3,5,2,6,20,17,23,41,57,47,35,37,23,18,12,12,14,10,14,8,13,20,13,10,6,6,5,5,6,4,5,6,4,4,9,4,5,4,3,4,1,8,2,8,4,7,1,2,3,3,5,7,8,3,5,1,3,6,1,3,6,6,0,1,0,2,2,2,0,1,1,5,0,0,0,3
E00004529,2,3,1,0,2,3,4,9,8,4,1,1,2,0,3,8,5,5,0,3,1,2,2,3,2,5,2,5,9,6,9,4,11,5,7,7,4,11,7,4,8,8,9,13,4,9,6,3,5,8,3,2,9,3,4,8,8,9,5,5,6,5,3,1,5,14,4,1,1,2,2,8,5,0,3,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0
E00004530,1,2,3,0,5,4,0,4,0,0,0,2,1,0,0,1,3,5,5,3,1,0,1,0,0,0,4,1,5,5,8,6,7,6,11,11,7,9,13,7,7,5,12,3,6,11,4,9,5,3,8,7,2,6,6,8,6,0,0,2,6,2,3,3,0,1,2,0,4,1,0,0,5,1,2,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4
E00004531,3,4,6,4,3,0,3,7,6,2,5,5,2,4,1,2,0,1,2,2,5,6,2,9,7,5,6,8,8,5,3,6,5,6,5,4,5,4,6,5,5,6,8,3,3,7,5,5,4,6,4,4,3,4,5,4,2,5,4,6,1,6,4,3,3,0,4,3,1,2,4,0,1,0,0,0,4,1,1,1,2,0,1,1,0,1,0,0,1,1,0
E00004532,3,5,0,3,3,4,3,3,2,5,2,2,3,6,7,3,3,2,1,4,4,4,13,5,9,12,7,10,11,11,14,7,5,6,11,6,7,11,6,2,6,4,6,7,3,9,7,7,5,9,0,4,9,5,4,7,10,5,8,7,10,4,10,3,5,4,4,9,1,4,3,3,1,2,2,2,0,3,0,0,2,0,1,2,2,0,0,1,0,0,2
E00004537,0,2,0,0,3,1,1,5,0,4,1,1,3,1,2,1,2,0,1,1,3,4,3,2,4,3,4,4,2,1,2,4,2,2,0,5,4,3,7,5,5,7,2,2,7,8,5,2,3,3,4,0,4,1,2,0,0,3,5,0,2,2,3,2,1,3,2,2,0,5,3,4,1,0,1,5,1,0,0,2,4,1,0,6,1,0,0,0,2,0,4
E00004540,4,0,3,6,1,6,3,3,4,3,4,5,5,2,4,4,6,2,3,3,5,7,4,8,9,7,8,16,8,6,6,4,5,6,7,6,6,7,6,2,5,5,8,5,7,5,3,7,5,4,2,6,3,3,3,6,2,5,9,7,9,9,4,6,6,6,14,4,4,3,4,2,6,6,3,7,2,1,1,3,9,0,2,1,1,1,4,4,1,4,6
E00004543,2,2,1,1,1,0,1,0,2,4,1,0,1,1,1,1,3,0,1,0,2,0,1,2,3,1,3,7,1,2,3,7,3,4,10,8,2,7,11,6,3,7,3,8,3,3,3,2,8,2,5,4,1,5,2,5,6,6,5,5,1,2,8,7,5,4,3,1,3,0,3,3,3,1,1,1,0,0,2,3,1,0,0,2,1,1,0,0,0,0,0
E00174671,1,0,0,2,4,1,1,1,1,2,0,1,1,3,0,1,1,0,1,1,7,4,8,5,3,5,9,8,7,7,14,7,2,2,7,0,4,3,4,1,5,1,5,3,2,1,2,6,3,2,3,5,1,0,2,1,4,4,1,4,0,5,0,6,2,2,0,3,1,2,0,1,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
E00174674,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,1,4,6,6,8,14,7,9,6,2,7,4,7,3,4,8,0,6,4,2,3,3,5,2,2,1,4,1,0,2,2,5,1,0,2,3,3,2,5,3,3,3,0,0,1,2,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174675,5,9,4,6,5,5,4,9,3,2,3,1,6,1,1,4,0,0,1,0,3,7,7,5,7,12,11,11,13,8,9,8,11,10,10,5,7,6,5,4,6,3,4,6,3,6,8,3,3,6,4,3,3,3,6,8,2,2,5,3,3,4,6,4,7,3,0,1,1,4,0,3,4,2,4,0,3,1,1,1,1,0,5,1,1,0,0,0,0,0,3
E00004575,5,3,2,2,4,5,3,4,6,2,5,2,2,0,3,5,1,1,2,3,3,6,3,6,4,13,11,15,16,15,21,17,15,11,13,13,13,10,6,5,10,8,6,5,6,5,11,4,4,3,6,0,2,5,3,6,3,3,4,3,3,2,4,3,1,1,3,4,0,0,0,1,1,3,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0
E00004578,6,1,8,5,4,6,4,6,4,4,3,7,4,2,1,1,1,1,2,2,0,2,2,5,2,4,5,10,7,15,11,15,13,9,13,12,9,8,16,7,8,6,7,10,12,8,3,2,1,6,2,4,5,3,6,4,2,2,2,3,4,3,0,3,0,4,1,2,1,1,0,1,2,2,1,0,2,1,1,1,1,3,0,1,0,0,0,0,0,0,0
E00004580,5,9,9,6,7,7,1,2,2,4,2,2,1,4,6,2,0,0,3,0,2,5,5,6,4,11,14,11,13,12,12,19,17,10,13,10,10,8,7,4,10,5,5,4,6,4,5,6,5,6,4,5,7,3,5,3,4,8,2,5,2,3,1,1,0,0,2,1,5,3,0,2,0,2,7,1,1,2,0,0,1,0,0,0,1,3,2,0,0,3,1
E00004581,2,1,7,2,1,6,5,3,2,2,0,2,2,1,2,4,0,3,0,3,2,4,5,3,4,11,9,4,9,8,7,14,10,11,7,5,3,4,3,3,9,7,3,2,3,2,6,3,5,3,3,6,2,9,6,3,5,2,3,2,2,3,3,3,3,2,4,0,2,2,5,2,0,0,3,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0
E00004582,3,2,3,5,6,1,4,1,3,1,6,2,4,4,5,4,3,2,2,0,2,1,5,6,3,7,4,6,13,8,6,8,9,4,5,1,4,5,3,5,5,5,5,5,3,4,7,5,2,6,4,4,5,6,2,2,3,5,2,2,3,4,5,6,4,3,1,4,4,8,1,0,4,2,3,3,0,1,0,0,1,0,0,1,1,0,5,0,2,0,3
E00004593,4,5,9,7,6,5,2,3,6,1,4,4,5,2,6,6,7,6,5,2,5,6,6,6,18,19,17,23,25,29,29,24,32,21,18,15,16,14,21,16,16,14,11,10,8,6,3,10,4,5,3,5,5,7,7,3,5,4,6,3,2,2,3,1,2,1,2,1,0,1,1,3,1,0,4,1,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0
E00004563,8,5,3,7,8,7,4,7,7,6,11,9,12,3,5,10,10,11,25,54,31,15,16,22,17,15,14,18,13,17,14,12,12,8,11,6,4,10,9,6,8,11,5,7,3,5,5,12,2,5,11,9,7,5,7,9,4,11,3,5,3,3,3,1,1,0,1,1,3,3,2,2,3,4,5,0,1,2,1,0,0,0,0,1,0,0,0,1,0,3,1
E00004566,1,0,10,2,4,7,10,6,4,4,5,4,5,3,3,9,2,7,2,5,2,1,1,4,5,3,2,8,8,4,5,3,7,6,8,4,8,4,7,4,6,6,4,7,3,5,2,4,6,7,1,4,10,4,5,5,5,7,4,2,0,2,5,1,2,1,4,3,0,0,2,2,1,1,3,0,1,0,2,1,0,0,0,0,1,0,0,3,1,1,6
E00004568,3,1,3,9,6,8,4,7,6,4,2,2,3,3,1,6,1,6,3,1,4,2,2,6,5,8,8,19,13,21,22,15,16,12,9,11,9,15,8,12,5,4,5,0,4,3,5,3,5,5,8,6,4,2,3,2,4,2,4,4,3,2,3,1,1,5,2,4,2,1,4,2,0,1,2,1,1,0,1,1,2,1,0,0,0,0,0,0,1,2,1
E00004569,10,8,6,7,12,7,1,4,14,9,6,11,10,7,4,11,7,7,7,0,7,6,6,4,9,4,7,8,8,10,16,13,8,12,10,6,7,11,7,13,8,14,8,5,8,6,5,9,8,8,9,10,7,10,7,6,9,6,7,6,4,5,2,1,1,0,3,2,1,7,1,2,1,5,1,4,4,2,1,2,2,2,0,0,1,2,2,3,2,0,7
E00004587,3,2,3,1,1,4,6,2,1,5,2,4,2,4,0,5,5,2,3,2,1,0,2,5,3,5,11,8,7,9,11,8,8,7,5,8,10,3,6,5,4,2,2,6,4,3,6,1,1,5,0,3,5,5,2,1,6,4,2,3,4,4,3,3,3,3,1,6,0,0,0,1,3,0,1,0,3,0,1,0,1,1,1,0,2,0,0,0,0,0,1
E00004589,6,4,5,4,4,2,5,8,7,5,2,4,3,0,2,3,4,4,2,0,0,3,2,0,1,5,3,1,3,7,5,2,4,8,4,4,5,7,6,5,5,6,3,0,2,3,10,7,2,3,4,10,10,5,4,5,4,3,5,3,5,3,3,4,0,2,2,3,3,0,8,3,2,1,3,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,4
E00004590,3,2,5,3,2,0,2,1,4,1,3,2,1,0,1,2,1,0,0,1,1,2,2,2,3,4,4,3,7,9,8,8,11,3,7,9,2,4,8,9,3,0,6,2,4,5,2,1,3,2,4,3,3,2,4,3,4,1,0,2,1,4,2,4,5,0,1,0,2,2,1,1,2,1,2,2,1,0,0,1,4,0,0,1,0,0,0,0,0,0,2
E00004592,2,2,5,4,3,2,1,2,2,2,2,0,2,4,2,1,1,2,0,0,1,1,4,3,3,2,7,6,9,5,6,3,1,2,2,4,4,7,6,5,6,4,6,4,0,4,5,3,2,3,5,5,7,1,0,1,3,5,5,5,3,4,6,7,4,4,3,1,1,3,1,0,5,0,1,0,1,2,2,1,3,2,0,0,0,0,0,0,0,1,0
E00004595,4,3,3,2,1,6,3,2,2,4,1,4,3,4,3,1,4,2,3,4,4,3,3,2,3,2,5,0,2,4,8,5,3,2,3,3,2,0,5,7,7,5,7,8,6,2,2,5,5,6,7,4,10,3,6,5,4,4,3,2,7,9,3,5,5,4,3,2,3,1,3,2,4,3,9,8,1,4,1,3,5,6,0,2,4,1,0,2,1,1,13
E00004596,3,2,3,4,2,4,7,0,4,4,5,4,0,2,1,5,1,2,2,1,2,2,2,3,3,5,3,6,11,6,6,6,5,5,8,6,6,2,8,1,2,4,8,3,3,8,3,3,3,2,8,4,3,4,5,0,3,3,4,0,6,0,2,4,4,6,2,2,5,4,2,2,0,2,2,4,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0
E00004585,3,1,1,0,1,4,4,5,5,1,5,2,2,4,2,3,5,1,1,2,4,3,1,1,5,4,8,7,7,8,14,6,3,6,6,5,4,5,6,3,8,4,3,4,5,3,2,5,7,4,6,1,7,8,8,3,1,3,4,3,5,2,6,3,2,1,2,6,4,2,0,2,0,2,3,1,0,0,1,1,1,0,1,0,0,0,7,0,0,0,1
E00004586,8,4,3,4,3,2,0,5,3,1,5,4,3,0,5,2,5,6,0,3,0,2,7,6,5,8,10,9,10,9,6,6,7,6,7,7,4,10,5,5,11,2,6,6,3,2,4,3,7,4,5,2,5,4,4,7,2,1,0,4,3,2,5,1,0,1,4,3,1,1,4,3,0,2,1,3,1,2,3,1,4,0,0,3,0,0,0,3,0,0,0
E00004588,2,5,2,5,0,5,6,4,5,7,0,2,1,0,3,5,3,2,3,3,3,2,1,3,10,11,10,7,6,10,14,16,9,15,7,11,10,7,13,4,6,9,9,5,6,3,4,2,7,4,6,6,2,1,6,4,3,3,6,4,2,2,2,3,4,1,1,1,4,3,5,3,6,0,2,2,2,1,0,4,0,0,0,2,2,0,0,0,0,0,1
E00004594,2,4,4,2,2,2,2,2,3,2,0,3,2,3,3,1,8,0,2,1,2,0,0,3,4,5,5,7,8,11,12,8,5,4,6,10,5,3,6,4,5,8,4,2,2,6,3,3,2,5,6,2,5,1,9,6,2,3,0,3,2,2,3,2,2,1,7,1,2,2,2,4,1,4,3,1,1,0,0,1,1,2,0,0,1,0,0,0,3,0,2
E00004598,4,4,8,2,5,5,9,3,2,5,6,6,2,7,4,4,1,6,3,2,3,2,3,4,8,5,7,4,4,5,17,12,6,7,9,7,6,6,4,4,4,7,7,1,3,5,6,3,1,7,4,4,8,6,4,4,0,3,3,9,1,5,2,3,1,1,2,2,2,2,0,0,2,2,0,0,2,1,3,3,2,0,0,0,1,3,0,0,0,0,0
E00004599,2,4,0,0,0,3,2,2,1,6,1,7,4,3,4,4,3,4,2,3,7,10,6,11,15,10,8,9,9,10,12,19,12,4,9,11,10,5,2,9,8,5,3,1,5,1,5,1,3,5,3,4,7,5,8,5,3,3,4,1,3,1,3,3,2,3,1,2,4,5,6,0,2,3,0,3,1,1,0,0,4,2,3,2,2,0,0,5,0,0,1
E00004565,0,3,1,3,5,3,6,3,0,3,6,6,3,2,5,1,3,2,5,2,3,4,1,3,5,1,3,7,6,3,7,5,4,3,3,4,4,3,2,3,0,1,6,0,1,3,1,1,1,7,5,3,2,4,5,5,3,2,1,0,1,4,4,1,2,4,3,2,0,3,1,2,2,2,4,4,3,0,3,1,3,4,4,1,2,1,2,0,0,0,0
E00004591,7,1,4,6,1,6,4,4,2,10,4,1,7,3,6,3,1,2,6,4,2,4,4,4,3,6,7,5,4,5,7,5,3,5,3,5,2,1,4,2,6,2,6,2,5,4,2,6,2,5,1,4,5,9,3,5,1,5,4,2,4,5,2,2,0,4,2,3,0,2,2,0,2,2,2,0,1,0,0,0,3,0,0,1,1,0,0,0,2,0,0
E00004600,2,7,2,3,4,7,4,3,10,5,13,6,5,5,11,9,5,11,6,6,9,5,6,5,7,7,4,6,2,3,5,6,4,2,6,4,7,5,4,9,6,7,5,3,2,3,7,4,5,1,4,7,5,4,4,5,2,7,1,1,2,4,4,2,4,2,0,3,7,1,3,2,1,2,1,1,2,0,0,1,0,1,1,0,0,1,0,0,2,0,2
E00004601,4,3,2,3,6,3,8,8,9,9,12,5,5,6,9,8,6,6,1,6,4,6,4,7,2,2,3,5,4,6,6,4,4,4,4,6,4,6,3,7,4,6,2,3,4,3,6,6,5,4,4,8,5,4,2,6,4,7,6,0,6,1,0,5,4,3,2,3,0,0,1,1,3,2,1,2,2,0,0,0,0,2,1,0,0,3,2,2,2,0,2
E00004603,3,3,4,4,1,9,4,10,7,9,9,12,9,10,10,5,7,7,8,10,10,6,7,9,9,10,4,7,3,9,7,8,6,3,5,4,3,5,5,2,3,4,8,8,5,3,8,3,2,6,6,7,13,4,2,4,3,4,6,5,4,7,5,2,6,6,4,5,3,3,1,1,1,1,4,2,2,1,3,2,0,0,2,2,1,3,0,0,1,2,2
E00004562,5,4,2,5,5,2,4,2,4,5,2,3,3,2,0,1,1,3,3,2,3,2,4,4,2,4,3,5,2,12,14,22,26,27,19,7,3,3,5,5,7,3,4,4,3,4,5,4,4,9,5,2,7,3,6,4,1,4,1,1,0,5,2,1,4,1,0,0,2,0,4,3,4,2,3,1,1,1,0,0,1,2,2,0,0,1,0,0,1,0,1
E00004564,3,1,5,1,2,3,0,3,1,1,1,2,0,0,1,1,3,3,1,3,7,5,6,7,13,21,12,11,23,17,33,29,26,41,33,12,5,6,3,3,4,3,4,5,3,3,3,8,1,2,4,3,5,3,1,1,4,1,1,4,0,4,1,3,0,4,4,0,0,1,7,1,1,1,2,0,0,0,0,1,0,2,0,1,3,0,1,0,1,2,0
E00004567,3,4,4,5,3,3,6,7,12,10,10,6,10,7,12,10,8,8,7,10,12,14,8,16,12,12,5,11,19,12,18,34,21,15,12,5,5,4,5,4,5,5,2,8,7,7,8,7,8,6,5,7,8,5,8,3,4,4,0,3,2,2,4,4,2,5,2,5,2,0,3,0,1,2,0,2,1,1,0,0,3,0,1,2,0,0,0,1,0,1,1
E00004597,2,2,4,2,3,5,2,5,2,1,4,2,3,2,3,2,1,3,0,4,3,5,2,7,4,12,9,14,11,6,22,27,19,23,19,5,7,5,3,7,10,5,2,0,4,1,3,2,7,4,2,8,4,2,5,2,5,5,2,5,1,3,3,1,2,2,3,1,2,2,1,6,3,1,5,3,1,0,1,0,0,1,2,2,0,2,0,0,0,1,0
E00004602,2,0,1,0,5,0,4,2,5,2,3,0,1,0,2,1,5,0,3,3,2,2,3,2,10,8,6,20,10,9,13,27,16,9,15,3,8,9,4,2,4,3,6,5,1,6,5,3,1,3,3,2,7,6,5,3,2,1,1,0,2,2,0,3,0,3,0,1,2,1,0,4,3,2,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1
E00004570,8,3,4,7,7,5,7,6,7,7,7,7,3,4,5,5,1,2,0,1,0,4,6,4,4,6,2,4,4,12,8,6,9,11,5,6,10,9,5,2,4,5,8,7,8,3,7,5,5,5,3,9,4,3,2,4,2,6,3,2,4,4,2,6,2,4,3,5,2,4,5,5,9,6,9,5,4,0,1,3,1,0,0,5,3,4,3,3,1,3,0
E00004571,3,2,7,3,4,1,2,3,7,3,6,3,3,0,2,2,1,2,1,2,5,4,7,8,2,12,12,12,12,16,7,5,10,5,4,7,6,2,13,12,8,4,10,5,4,6,7,5,3,5,2,6,1,3,2,5,2,0,2,5,2,4,2,5,3,3,1,3,4,5,1,5,3,1,2,3,0,5,1,1,1,0,1,1,1,1,0,0,0,1,5
E00004572,4,9,6,6,7,3,4,5,6,4,7,3,5,2,6,3,2,6,2,1,1,2,7,8,1,20,18,10,14,20,12,15,8,12,12,16,9,12,11,13,7,8,5,7,5,2,11,4,6,6,5,7,4,2,4,6,2,2,1,1,2,6,1,1,4,1,1,4,3,3,1,1,1,1,3,0,0,2,1,2,0,0,0,0,2,2,1,3,1,0,1
E00004573,6,2,4,5,2,4,3,4,3,3,8,5,1,1,4,3,2,5,1,1,3,8,8,6,9,13,10,12,13,11,8,10,4,12,8,7,11,8,6,4,10,8,2,7,8,4,2,13,8,3,9,2,2,2,2,5,7,3,7,5,3,1,4,5,6,8,4,3,3,2,1,7,2,3,2,2,0,5,0,4,0,1,2,1,0,1,1,0,2,0,4
E00004574,5,3,7,7,10,1,0,2,4,8,2,5,3,4,9,4,4,5,4,2,6,9,8,7,4,11,9,4,12,14,11,10,13,7,9,7,9,8,11,8,5,11,7,6,9,6,4,6,3,9,12,5,4,1,1,9,4,2,10,5,3,4,2,5,3,1,0,2,4,1,6,2,4,0,2,4,0,1,2,2,4,0,0,1,0,2,2,0,6,0,2
E00004576,8,7,10,6,1,5,5,9,10,4,8,3,7,4,5,4,3,5,6,4,2,1,4,2,3,7,4,4,11,2,9,6,9,8,9,5,5,7,3,5,14,4,4,6,7,6,5,7,5,6,6,6,8,7,5,3,6,5,0,6,7,1,3,3,2,6,4,3,5,5,5,3,9,3,2,0,1,1,1,1,0,2,1,0,1,0,0,0,0,5,0
E00004577,2,5,3,2,1,9,5,7,4,6,6,8,11,4,8,5,5,8,1,2,0,4,4,2,11,5,6,9,8,10,10,7,9,7,7,3,9,2,2,8,4,8,5,5,9,10,7,9,12,5,6,3,4,12,3,2,11,4,4,3,2,4,3,4,4,3,6,3,3,3,3,3,0,4,6,2,0,1,2,0,2,2,0,0,2,4,2,0,0,1,6
E00004579,0,6,2,2,5,6,5,6,2,3,6,7,4,2,1,3,4,0,4,3,4,0,2,3,3,4,5,4,2,6,6,6,5,4,6,3,4,7,4,7,2,0,11,7,6,4,5,2,3,5,3,1,3,5,4,3,4,2,3,4,3,4,2,5,2,4,1,1,1,1,3,2,2,5,1,5,2,0,0,1,0,3,0,2,0,0,1,0,0,0,1
E00004583,2,5,1,5,0,5,2,6,10,3,6,6,5,4,6,4,0,2,5,0,4,2,1,4,5,12,13,5,11,11,13,7,9,6,11,8,3,7,1,6,2,4,5,7,6,6,2,5,10,11,4,4,3,5,7,8,8,11,2,3,5,6,2,1,5,5,3,5,4,2,7,3,3,3,4,1,3,2,5,1,3,0,3,0,0,2,0,2,0,0,1
E00004584,4,4,7,3,4,4,0,6,6,4,7,3,4,5,3,2,2,1,1,2,4,5,3,3,15,11,18,11,13,9,21,9,12,10,15,14,10,10,12,16,14,10,6,10,5,8,10,8,7,7,5,6,6,7,5,5,8,4,5,2,3,5,2,7,1,3,8,2,1,4,3,1,3,2,5,1,2,3,1,0,3,0,0,1,0,0,0,1,0,1,0
E00004606,2,1,3,6,7,5,6,7,4,4,7,11,3,7,8,5,7,5,3,3,6,4,5,12,7,9,9,7,9,10,8,5,5,9,7,10,10,11,5,11,11,10,7,13,9,7,6,4,10,7,2,9,8,5,8,6,7,3,3,4,7,4,9,5,5,5,2,4,0,7,3,2,2,0,0,2,1,2,2,1,3,3,2,3,1,3,1,2,1,0,2
E00004608,3,7,14,9,13,8,6,7,10,12,6,13,7,4,7,5,7,4,7,5,3,8,6,4,5,7,6,7,6,6,9,6,11,5,6,11,5,6,5,11,4,8,6,4,7,5,4,8,6,8,6,6,4,2,11,4,9,5,9,0,3,4,1,9,5,3,6,1,2,2,3,0,1,1,1,0,3,2,1,3,0,1,0,0,0,0,0,0,0,0,6
E00004637,8,2,8,7,8,4,6,9,11,2,10,5,8,7,3,7,5,3,5,3,3,4,3,4,1,2,8,6,6,7,6,6,6,7,6,4,8,4,4,5,9,5,3,5,6,4,4,6,5,4,1,3,1,4,1,4,3,5,3,2,6,1,4,0,4,5,4,1,2,1,0,0,1,0,0,3,4,0,1,3,1,1,0,0,1,1,0,2,1,0,3
E00004642,3,6,7,8,1,7,2,11,8,10,14,16,10,8,12,12,6,5,6,5,7,3,3,3,0,7,3,2,8,3,3,6,3,2,4,8,3,3,9,3,6,6,9,7,9,1,5,9,5,7,2,10,6,3,6,8,7,6,5,10,1,9,3,8,5,3,2,3,4,2,3,3,5,3,1,5,2,0,1,2,0,0,0,2,2,0,0,0,2,0,1
E00004644,1,3,5,4,4,2,9,7,11,8,14,11,7,13,16,12,8,12,10,4,7,3,4,8,8,13,10,10,10,9,9,7,8,10,10,5,9,8,8,5,6,4,5,8,13,9,7,3,4,3,5,7,7,9,4,11,8,5,13,4,0,7,12,10,9,4,3,2,0,0,0,3,3,0,0,3,2,1,1,1,2,4,1,2,0,2,0,0,0,0,0
E00004607,1,2,1,7,1,7,2,3,6,0,3,3,0,1,3,0,0,2,0,3,1,2,1,0,1,1,1,1,1,4,0,3,2,1,2,4,2,2,2,3,0,3,0,1,1,1,3,0,3,3,2,1,2,2,3,0,1,3,1,4,1,2,5,2,2,2,3,8,5,10,2,7,5,6,4,6,6,3,3,4,2,4,3,3,3,2,2,0,4,3,9
E00004609,5,5,3,7,5,6,6,3,7,5,11,3,8,1,2,6,5,2,3,1,7,4,8,10,8,13,9,7,11,17,14,10,6,10,8,5,12,7,8,10,10,9,10,6,5,8,7,6,5,7,8,8,5,7,5,4,6,4,4,3,8,4,7,6,3,3,3,3,1,3,2,3,1,3,1,0,1,1,1,0,1,2,0,1,2,0,0,2,0,1,3
E00004610,1,5,3,6,6,2,12,8,7,5,9,1,3,8,6,9,2,2,1,2,0,8,6,4,2,4,3,13,13,3,10,9,5,9,7,6,10,4,4,6,1,1,4,7,5,4,6,3,4,3,4,3,3,6,2,3,4,2,4,0,5,2,4,4,9,6,4,2,1,4,3,2,3,0,1,1,1,0,0,2,2,1,1,0,0,2,2,4,3,0,1
E00004611,2,1,1,0,0,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,2,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,2,2,0,1,1,1,1,2,3,2,4,2,4,2,5,11,8,7,3,9,9,9,4,11,10,7,10,7,5,4,6,6,3,2,4,5,4,4,3,5,8
E00004640,5,4,3,5,7,7,2,4,6,6,2,4,10,8,6,7,6,5,5,2,4,4,3,7,9,7,9,13,11,10,6,11,10,7,9,7,8,4,10,9,5,11,6,8,8,7,5,5,9,3,7,4,3,4,5,5,1,3,2,1,5,6,1,3,4,3,6,1,2,3,4,2,2,1,1,1,4,2,1,3,0,1,1,0,1,0,1,0,0,1,2
E00004643,6,3,12,4,3,6,7,5,0,4,4,1,3,4,1,5,3,4,5,2,9,2,7,8,3,6,7,15,17,16,9,10,10,10,9,8,10,7,9,12,5,7,6,8,5,6,9,6,3,7,9,5,5,2,5,5,3,5,5,6,3,5,4,3,5,1,2,4,4,3,5,3,7,3,2,2,4,2,1,1,3,0,0,1,0,2,0,0,0,0,3
E00004645,1,1,2,2,0,1,3,2,1,1,1,1,1,1,0,1,0,4,2,0,1,3,3,2,3,7,8,5,14,10,6,7,6,5,8,5,4,4,4,2,4,3,5,6,8,7,3,1,1,5,3,2,2,0,2,4,2,4,2,1,2,5,3,0,1,2,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
E00004604,11,10,3,10,9,10,6,8,8,10,3,4,5,2,5,2,1,3,3,3,1,2,1,4,6,7,10,12,15,15,11,9,12,11,9,8,6,9,13,6,10,10,6,5,6,11,8,2,9,3,3,8,3,6,3,6,5,2,5,4,2,9,4,6,5,1,3,5,6,2,5,1,2,3,0,2,4,2,4,2,3,0,0,0,2,1,0,0,0,0,0
E00004605,7,5,9,8,4,6,7,7,1,4,2,4,4,3,2,7,1,3,4,2,2,2,2,3,5,4,4,3,5,6,9,5,3,4,4,3,7,9,3,3,4,5,1,5,2,2,7,3,4,2,2,1,5,3,1,3,5,3,3,2,1,3,4,2,1,4,2,1,4,1,4,7,0,2,3,3,1,2,0,3,2,2,0,0,0,1,1,2,1,0,3
